ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11448318,JB438283,09/16/2018 06:10:00 PM,108XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,2212,022,19,75,03,1162313,1832891,2018,09/23/2018 04:00:24 PM,41.697105657,-87.681323493,"(41.697105657, -87.681323493)"
11448203,JB438318,09/16/2018 06:40:00 PM,0000X E GOETHE ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1824,018,43,8,03,1176739,1909074,2018,09/23/2018 04:00:24 PM,41.90584722,-87.626209061,"(41.90584722, -87.626209061)"
11448556,JB438716,09/16/2018 07:00:00 PM,0000X E 105TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0512,005,9,49,05,1178302,1835338,2018,09/23/2018 04:00:24 PM,41.703473512,-87.622707113,"(41.703473512, -87.622707113)"
11448276,JB438347,09/16/2018 07:20:00 PM,057XX S KOSTNER AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0813,008,13,62,03,1148010,1866269,2018,09/23/2018 04:00:24 PM,41.788986111,-87.732840803,"(41.788986111, -87.732840803)"
11448362,JB438484,09/16/2018 07:30:00 PM,008XX N HUDSON AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,1823,018,27,8,03,1173027,1906080,2018,09/23/2018 04:00:24 PM,41.89771468,-87.639933321,"(41.89771468, -87.639933321)"
11448862,JB438919,09/16/2018 08:00:00 PM,039XX W VAN BUREN ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1132,011,24,26,05,1150123,1897732,2018,09/23/2018 04:00:24 PM,41.87528403,-87.724275108,"(41.87528403, -87.724275108)"
11448657,JB438868,09/16/2018 08:00:00 PM,127XX S WALLACE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0523,005,9,53,05,1174626,1820432,2018,09/23/2018 04:00:24 PM,41.662651561,-87.636609213,"(41.662651561, -87.636609213)"
11448395,JB438563,09/16/2018 08:00:00 PM,053XX N KENMORE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2023,020,48,77,05,1168287,1935655,2018,09/23/2018 04:00:24 PM,41.978973652,-87.656485058,"(41.978973652, -87.656485058)"
11450325,JB438467,09/16/2018 08:14:00 PM,014XX E 75TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0324,003,5,43,05,1187300,1855554,2018,09/26/2018 04:12:46 PM,41.758739878,-87.589118634,"(41.758739878, -87.589118634)"
11449426,JB439842,09/16/2018 09:00:00 PM,035XX W 65TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,15,66,05,1153981,1860956,2018,09/23/2018 04:00:24 PM,41.77428991,-87.711087904,"(41.77428991, -87.711087904)"
11448496,JB438491,09/16/2018 09:45:00 PM,065XX S KOSTNER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0833,008,13,65,05,1148167,1860850,2018,09/23/2018 04:00:24 PM,41.774112488,-87.73240399,"(41.774112488, -87.73240399)"
11453133,JB444615,09/16/2018 10:00:00 PM,065XX S KIMBARK AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,20,42,05,1185761,1861990,2018,09/23/2018 04:00:24 PM,41.776437246,-87.594556292,"(41.776437246, -87.594556292)"
11449328,JB439556,09/16/2018 10:00:00 PM,022XX S WENTWORTH AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,false,false,0914,009,25,34,05,1175327,1889358,2018,09/23/2018 04:00:24 PM,41.851777151,-87.631987613,"(41.851777151, -87.631987613)"
11448646,JB438799,09/16/2018 10:00:00 PM,024XX S TRUMBULL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1024,010,22,30,05,1153757,1887498,2018,09/23/2018 04:00:24 PM,41.847129243,-87.711204694,"(41.847129243, -87.711204694)"
11448406,JB438538,09/16/2018 10:00:00 PM,042XX W 31ST ST,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,false,false,1031,010,22,30,03,1148421,1883699,2018,09/23/2018 04:00:24 PM,41.836808691,-87.730885744,"(41.836808691, -87.730885744)"
11448503,JB438573,09/16/2018 10:15:00 PM,014XX S CALIFORNIA BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1022,010,24,29,03,1157917,1893055,2018,09/23/2018 04:00:24 PM,41.862294538,-87.695786038,"(41.862294538, -87.695786038)"
11448407,JB438501,09/16/2018 10:17:00 PM,019XX S ST LOUIS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1024,010,24,29,05,1153408,1890163,2018,09/23/2018 04:00:24 PM,41.85444925,-87.712414809,"(41.85444925, -87.712414809)"
11448443,JB438530,09/16/2018 10:18:00 PM,002XX N OGDEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT/GARAGE(NON.RESID.),true,false,1215,012,27,28,05,1166885,1901585,2018,09/23/2018 04:00:24 PM,41.885514079,-87.662621141,"(41.885514079, -87.662621141)"
11457819,JB450631,09/16/2018 10:30:00 PM,026XX W MONROE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1125,011,2,27,05,1158782,1899588,2018,09/28/2018 04:00:03 PM,41.880204061,-87.692431678,"(41.880204061, -87.692431678)"
11448830,JB438865,09/16/2018 10:30:00 PM,026XX W VAN BUREN ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,1125,011,28,28,03,1158898,1898067,2018,09/23/2018 04:00:24 PM,41.876027915,-87.692047468,"(41.876027915, -87.692047468)"
11448501,JB438601,09/16/2018 11:12:00 PM,045XX W ADAMS ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1113,011,28,26,03,1145745,1898618,2018,09/23/2018 04:00:24 PM,41.877799444,-87.740327082,"(41.877799444, -87.740327082)"
11448452,JB438589,09/16/2018 11:30:00 PM,037XX W ROOSEVELT RD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1011,010,24,29,03,1151630,1894453,2018,09/23/2018 04:00:24 PM,41.866256608,-87.718828146,"(41.866256608, -87.718828146)"
11448497,JB438633,09/16/2018 11:48:00 PM,023XX W 69TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,0832,008,17,66,05,1162091,1858854,2018,09/23/2018 04:00:24 PM,41.768356858,-87.681416311,"(41.768356858, -87.681416311)"
11454612,JB446619,09/17/2018 12:00:00 AM,022XX W CULLOM AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1911,019,47,5,05,1160469,1928511,2018,09/26/2018 04:12:46 PM,41.959536094,-87.685434836,"(41.959536094, -87.685434836)"
11448486,JB438622,09/17/2018 12:10:00 AM,114XX S PARNELL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2233,022,34,49,03,1174686,1828989,2018,09/24/2018 04:05:29 PM,41.686132015,-87.63613628,"(41.686132015, -87.63613628)"
11448708,JB438877,09/17/2018 12:30:00 AM,035XX W FULLERTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,1413,014,26,22,05,1152528,1915731,2018,09/24/2018 04:05:29 PM,41.924627849,-87.714968502,"(41.924627849, -87.714968502)"
11450753,JB440162,09/17/2018 01:00:00 AM,001XX W KINZIE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1831,018,42,8,03,1175321,1902997,2018,09/24/2018 04:05:29 PM,41.889203579,-87.631600408,"(41.889203579, -87.631600408)"
11448535,JB438689,09/17/2018 02:30:00 AM,063XX N LAKEWOOD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,2433,024,40,77,03,1166464,1942320,2018,09/24/2018 04:05:29 PM,41.997301916,-87.662997364,"(41.997301916, -87.662997364)"
11448576,JB438685,09/17/2018 02:31:00 AM,056XX W MELROSE ST,0330,ROBBERY,AGGRAVATED,STREET,false,false,1633,016,38,15,03,1138140,1921041,2018,09/24/2018 04:05:29 PM,41.939471603,-87.767708219,"(41.939471603, -87.767708219)"
11450487,JB441239,09/17/2018 03:30:00 AM,038XX W AUGUSTA BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1112,011,27,23,03,1150448,1906395,2018,09/24/2018 04:05:29 PM,41.899049889,-87.722855545,"(41.899049889, -87.722855545)"
11448553,JB438714,09/17/2018 03:30:00 AM,042XX N KIMBALL AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1724,017,33,16,03,1152955,1928193,2018,09/24/2018 04:05:29 PM,41.958816054,-87.713068172,"(41.958816054, -87.713068172)"
11457810,JB450366,09/17/2018 04:00:00 AM,010XX N CLEVELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1823,018,27,8,05,1172697,1907173,2018,09/28/2018 04:00:03 PM,41.900721246,-87.641112973,"(41.900721246, -87.641112973)"
11449316,JB439645,09/17/2018 06:15:00 AM,044XX S RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0922,009,14,58,05,1157436,1875167,2018,09/24/2018 04:05:29 PM,41.813217562,-87.6980374,"(41.813217562, -87.6980374)"
11450018,JB440613,09/17/2018 06:30:00 AM,009XX W CARMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2024,020,48,3,05,1169121,1933966,2018,09/24/2018 04:05:29 PM,41.974320868,-87.653467292,"(41.974320868, -87.653467292)"
11448682,JB438750,09/17/2018 06:38:00 AM,114XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0531,005,9,49,05,1178868,1828958,2018,09/24/2018 04:05:29 PM,41.685953051,-87.620827806,"(41.685953051, -87.620827806)"
11448635,JB438749,09/17/2018 06:40:00 AM,066XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,0723,007,16,68,03,1172117,1860644,2018,09/24/2018 04:05:29 PM,41.773054421,-87.644613656,"(41.773054421, -87.644613656)"
11450037,JB439526,09/17/2018 07:30:00 AM,045XX N MOODY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1622,016,38,15,05,1134530,1929590,2018,09/24/2018 04:05:29 PM,41.962995543,-87.780773654,"(41.962995543, -87.780773654)"
11449842,JB438827,09/17/2018 07:50:00 AM,037XX S ARCHER AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0911,009,12,59,03,1160887,1879751,2018,09/24/2018 04:05:29 PM,41.825725898,-87.685252094,"(41.825725898, -87.685252094)"
11450498,JB439697,09/17/2018 09:00:00 AM,019XX N RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1421,014,35,22,05,1156506,1912759,2018,09/26/2018 04:12:46 PM,41.916392798,-87.700432143,"(41.916392798, -87.700432143)"
11449526,JB439918,09/17/2018 09:00:00 AM,031XX S RIDGEWAY AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,true,1031,010,22,30,05,1151873,1883454,2018,09/24/2018 04:05:29 PM,41.836069243,-87.7182253,"(41.836069243, -87.7182253)"
11448726,JB438864,09/17/2018 09:00:00 AM,051XX W LE MOYNE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2533,025,37,25,03,1141651,1909485,2018,09/24/2018 04:05:29 PM,41.907696432,-87.755090512,"(41.907696432, -87.755090512)"
11450613,JB440135,09/17/2018 09:30:00 AM,065XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0321,003,20,42,05,1183680,1861932,2018,09/24/2018 04:05:29 PM,41.776326893,-87.602186833,"(41.776326893, -87.602186833)"
11450517,JB439804,09/17/2018 09:30:00 AM,026XX N DAYTON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1935,019,43,7,05,1170158,1917816,2018,09/24/2018 04:05:29 PM,41.929982046,-87.650127398,"(41.929982046, -87.650127398)"
11448874,JB438920,09/17/2018 09:36:00 AM,011XX S CANAL ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,false,false,0124,001,2,28,03,1173303,1895451,2018,09/24/2018 04:05:29 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)"
11452491,JB443832,09/17/2018 10:00:00 AM,006XX N LEAMINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1532,015,28,25,05,1141916,1903697,2018,09/24/2018 04:05:29 PM,41.891808583,-87.754260547,"(41.891808583, -87.754260547)"
11449871,JB440382,09/17/2018 10:00:00 AM,080XX S EXCHANGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0422,004,7,46,05,1197222,1852399,2018,09/24/2018 04:05:29 PM,41.749841038,-87.552860793,"(41.749841038, -87.552860793)"
11449137,JB439423,09/17/2018 10:30:00 AM,021XX N CLEVELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1812,018,43,7,05,1172578,1914538,2018,09/24/2018 04:05:29 PM,41.920933812,-87.64133181,"(41.920933812, -87.64133181)"
11449125,JB439386,09/17/2018 10:30:00 AM,104XX S LONGWOOD DR,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2212,022,19,72,05,1165160,1835414,2018,09/24/2018 04:05:29 PM,41.703969579,-87.670828293,"(41.703969579, -87.670828293)"
11448846,JB439090,09/17/2018 10:50:00 AM,004XX S DAMEN AVE,031A,ROBBERY,ARMED: HANDGUN,CTA TRAIN,false,false,1225,012,2,28,03,1163135,1897829,2018,09/24/2018 04:05:29 PM,41.875286899,-87.67649739,"(41.875286899, -87.67649739)"
11450032,JB439933,09/17/2018 11:00:00 AM,048XX N MERRIMAC AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1622,016,45,11,05,1133538,1931827,2018,09/24/2018 04:05:29 PM,41.969151587,-87.784368247,"(41.969151587, -87.784368247)"
11449719,JB439288,09/17/2018 11:00:00 AM,033XX W ADAMS ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1124,011,28,27,05,1154052,1898874,2018,09/24/2018 04:05:29 PM,41.878340385,-87.709818824,"(41.878340385, -87.709818824)"
11453339,JB439314,09/17/2018 11:30:00 AM,113XX S WENTWORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0522,005,34,49,05,1176961,1829804,2018,09/26/2018 04:12:46 PM,41.688317671,-87.627783544,"(41.688317671, -87.627783544)"
11449016,JB439175,09/17/2018 11:51:00 AM,052XX W VAN BUREN ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1522,015,29,25,05,1141587,1897511,2018,09/24/2018 04:05:29 PM,41.874839515,-87.755621771,"(41.874839515, -87.755621771)"
11449483,JB439851,09/17/2018 11:56:00 AM,027XX W 23RD PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1034,010,12,30,05,1158485,1888285,2018,09/24/2018 04:05:29 PM,41.849193558,-87.693831395,"(41.849193558, -87.693831395)"
11453310,JB444569,09/17/2018 12:00:00 PM,061XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0713,007,16,67,05,1167718,1864052,2018,09/26/2018 04:12:46 PM,41.782501939,-87.660641563,"(41.782501939, -87.660641563)"
11449879,JB440420,09/17/2018 12:15:00 PM,055XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0813,008,13,62,05,1149980,1867452,2018,09/24/2018 04:05:29 PM,41.792194461,-87.725586725,"(41.792194461, -87.725586725)"
11450058,JB439191,09/17/2018 12:55:00 PM,032XX W POLK ST,031A,ROBBERY,ARMED: HANDGUN,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",false,false,1134,011,24,27,03,1154845,1896187,2018,09/26/2018 04:12:46 PM,41.870951132,-87.706979085,"(41.870951132, -87.706979085)"
11451165,JB441814,09/17/2018 01:00:00 PM,011XX N HOMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,false,false,1121,011,26,23,05,1153496,1907332,2018,09/24/2018 04:05:29 PM,41.901561043,-87.711635334,"(41.901561043, -87.711635334)"
11449142,JB439459,09/17/2018 01:00:00 PM,050XX W MAYPOLE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1532,015,28,25,05,1142808,1900995,2018,09/24/2018 04:05:29 PM,41.884377404,-87.751051926,"(41.884377404, -87.751051926)"
11449036,JB439227,09/17/2018 01:05:00 PM,067XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,false,false,0723,007,6,68,03,1172128,1860253,2018,09/24/2018 04:05:29 PM,41.771981229,-87.644584811,"(41.771981229, -87.644584811)"
11449028,JB439261,09/17/2018 01:30:00 PM,079XX S JUSTINE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0612,006,21,71,03,1167378,1852304,2018,09/24/2018 04:05:29 PM,41.750271173,-87.662224163,"(41.750271173, -87.662224163)"
11449010,JB439249,09/17/2018 01:35:00 PM,012XX N CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2533,025,37,25,03,1144141,1907756,2018,09/24/2018 04:05:29 PM,41.902905441,-87.745986967,"(41.902905441, -87.745986967)"
11449772,JB439266,09/17/2018 01:55:00 PM,016XX S HARDING AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1014,010,24,29,03,1150325,1891543,2018,09/24/2018 04:05:29 PM,41.858296757,-87.723694812,"(41.858296757, -87.723694812)"
11449047,JB439278,09/17/2018 02:13:00 PM,063XX S TALMAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0825,008,15,66,03,1159796,1862605,2018,09/24/2018 04:05:29 PM,41.778697566,-87.689725751,"(41.778697566, -87.689725751)"
11449226,JB439341,09/17/2018 02:43:00 PM,093XX S RACINE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2222,022,21,73,03,1169965,1842850,2018,09/24/2018 04:05:29 PM,41.724272306,-87.653018079,"(41.724272306, -87.653018079)"
11449145,JB439548,09/17/2018 03:30:00 PM,037XX W 59TH ST,0620,BURGLARY,UNLAWFUL ENTRY,POLICE FACILITY/VEH PARKING LOT,false,false,0822,008,13,65,05,1152401,1865224,2018,09/24/2018 04:05:29 PM,41.786033186,-87.716767784,"(41.786033186, -87.716767784)"
11450053,JB440369,09/17/2018 03:40:00 PM,015XX N CENTRAL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,2531,025,29,25,03,1138712,1909741,2018,09/24/2018 04:05:29 PM,41.908452786,-87.765880756,"(41.908452786, -87.765880756)"
11449444,JB439525,09/17/2018 03:50:00 PM,006XX N MAY ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1214,012,27,24,03,1168662,1904548,2018,09/24/2018 04:05:29 PM,41.893606459,-87.656009804,"(41.893606459, -87.656009804)"
11449536,JB439935,09/17/2018 04:00:00 PM,074XX S DANTE AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0324,003,5,43,05,1187160,1856042,2018,09/24/2018 04:05:29 PM,41.760082318,-87.589616255,"(41.760082318, -87.589616255)"
11449156,JB439530,09/17/2018 04:29:00 PM,047XX W GLADYS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1131,011,24,25,05,1144791,1897934,2018,09/24/2018 04:05:29 PM,41.875940499,-87.74384722,"(41.875940499, -87.74384722)"
11449657,JB439667,09/17/2018 04:45:00 PM,046XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0215,002,3,38,03,1177936,1874296,2018,09/24/2018 04:05:29 PM,41.810386978,-87.622869212,"(41.810386978, -87.622869212)"
11449285,JB439688,09/17/2018 05:30:00 PM,111XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0522,005,34,49,03,1178229,1831287,2018,09/24/2018 04:05:29 PM,41.692358646,-87.623096746,"(41.692358646, -87.623096746)"
11449467,JB439796,09/17/2018 06:34:00 PM,044XX N WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1912,019,47,4,05,1163023,1929438,2018,09/24/2018 04:05:29 PM,41.962026452,-87.676019079,"(41.962026452, -87.676019079)"
11449523,JB439963,09/17/2018 07:00:00 PM,046XX N MONTICELLO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1723,017,33,14,05,1151216,1930672,2018,09/24/2018 04:05:29 PM,41.965652963,-87.719396168,"(41.965652963, -87.719396168)"
11450166,JB439816,09/17/2018 07:15:00 PM,007XX N WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1834,018,42,8,03,1176606,1905228,2018,09/24/2018 04:05:29 PM,41.895296623,-87.626813961,"(41.895296623, -87.626813961)"
11457806,JB450396,09/17/2018 08:00:00 PM,052XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0932,009,16,61,05,1166562,1869975,2018,09/28/2018 04:00:03 PM,41.798780109,-87.664710913,"(41.798780109, -87.664710913)"
11454581,JB446509,09/17/2018 08:00:00 PM,049XX N WINTHROP AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2033,020,48,3,05,1167976,1933127,2018,09/26/2018 04:12:46 PM,41.972043485,-87.657702096,"(41.972043485, -87.657702096)"
11449473,JB439865,09/17/2018 08:27:00 PM,058XX N WINTHROP AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,2022,020,48,77,03,1167804,1939061,2018,09/24/2018 04:05:29 PM,41.988330261,-87.65816257,"(41.988330261, -87.65816257)"
11449435,JB439883,09/17/2018 08:45:00 PM,076XX S HALSTED ST,0331,ROBBERY,ATTEMPT: AGGRAVATED,RESTAURANT,false,false,0621,006,17,71,03,1172288,1854297,2018,09/24/2018 04:05:29 PM,41.755633717,-87.644173224,"(41.755633717, -87.644173224)"
11449796,JB440204,09/17/2018 09:00:00 PM,081XX S SAWYER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0834,008,18,70,05,1156129,1850531,2018,09/24/2018 04:05:29 PM,41.745639153,-87.703493452,"(41.745639153, -87.703493452)"
11449507,JB439925,09/17/2018 09:20:00 PM,012XX S KEDZIE AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,1022,010,24,29,03,1155223,1894230,2018,09/24/2018 04:05:29 PM,41.865573338,-87.705643842,"(41.865573338, -87.705643842)"
11449587,JB439982,09/17/2018 09:30:00 PM,017XX S MORGAN ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),false,false,1235,012,25,31,03,1170152,1891838,2018,09/24/2018 04:05:29 PM,41.85869689,-87.650908726,"(41.85869689, -87.650908726)"
11453965,JB439960,09/17/2018 09:40:00 PM,001XX E 89TH ST,031B,ROBBERY,ARMED: OTHER FIREARM,STREET,false,false,0632,006,6,44,03,1178822,1846010,2018,09/26/2018 04:12:46 PM,41.732747085,-87.620479428,"(41.732747085, -87.620479428)"
11449670,JB440116,09/17/2018 10:00:00 PM,004XX W HOBBIE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1823,018,27,8,05,1172860,1907468,2018,09/24/2018 04:05:29 PM,41.901527131,-87.640505519,"(41.901527131, -87.640505519)"
11449601,JB439994,09/17/2018 10:00:00 PM,113XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0531,005,9,49,05,1179593,1829812,2018,09/24/2018 04:05:29 PM,41.688280065,-87.618147791,"(41.688280065, -87.618147791)"
24183,JB439939,09/17/2018 10:28:00 PM,078XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,17,71,01A,1167477,1852706,2018,09/24/2018 04:05:29 PM,41.751372197,-87.661849885,"(41.751372197, -87.661849885)"
11449782,JB440271,09/17/2018 10:30:00 PM,051XX W CONCORD PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2533,025,37,25,05,1141879,1910485,2018,09/24/2018 04:05:29 PM,41.910436323,-87.75422815,"(41.910436323, -87.75422815)"
11449717,JB440157,09/17/2018 10:30:00 PM,005XX N NOBLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1215,012,27,24,05,1166960,1903810,2018,09/24/2018 04:05:29 PM,41.891618033,-87.662281831,"(41.891618033, -87.662281831)"
11449737,JB440173,09/17/2018 11:00:00 PM,033XX N SEMINARY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1924,019,44,6,05,1168358,1922322,2018,09/24/2018 04:05:29 PM,41.94238589,-87.656611186,"(41.94238589, -87.656611186)"
11449565,JB439999,09/17/2018 11:08:00 PM,002XX S GREEN ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1232,012,27,28,03,1170766,1899165,2018,09/24/2018 04:05:29 PM,41.878789312,-87.648440378,"(41.878789312, -87.648440378)"
11449648,JB440070,09/18/2018 12:31:00 AM,074XX S INDIANA AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,0323,003,6,69,03,1178884,1855828,2018,09/25/2018 04:14:11 PM,41.759687416,-87.619954103,"(41.759687416, -87.619954103)"
24184,JB440025,09/18/2018 12:36:00 AM,057XX S WINCHESTER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1164340,1866501,2018,09/25/2018 04:14:11 PM,41.78929416,-87.672957355,"(41.78929416, -87.672957355)"
11449958,JB440300,09/18/2018 01:00:00 AM,032XX W CHICAGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,1121,011,27,23,05,1154799,1905151,2018,09/25/2018 04:14:11 PM,41.895550165,-87.706907742,"(41.895550165, -87.706907742)"
11449938,JB440361,09/18/2018 01:00:00 AM,022XX S CENTRAL PARK AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,1024,010,22,30,05,1152724,1888714,2018,09/25/2018 04:14:11 PM,41.850486567,-87.714963686,"(41.850486567, -87.714963686)"
11450720,JB441403,09/18/2018 01:17:00 AM,010XX W 51ST ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,RESIDENCE,false,false,0933,009,16,61,03,1170045,1870991,2018,09/25/2018 04:14:11 PM,41.801493071,-87.651908467,"(41.801493071, -87.651908467)"
